SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.b	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActVelo.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetPos.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetPos.b	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetVelo.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetAcc.x
NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1
Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

63330	-0,06320525451896937	63330	120,00539451516649	63330	-0,3860860359614755	63330	120,00371526202031	63330	-0,065784944830997658	63330	0	63330	0
63340	-0,0744613616295543	63340	120,00090919495287	63340	-1,0322774377806225	63340	120,00371526202031	63340	-0,065784944830997658	63340	0	63340	0
63350	-0,064548204231553691	63350	120,00323174312186	63350	-0,048922047658695456	63350	120,00371526202031	63350	-0,065784944830997658	63350	0	63350	0
63360	-0,053151585578414956	63360	120,00318561877911	63360	-0,65138813818069341	63360	120,00371526202031	63360	-0,065784944830997658	63360	0	63360	0
63370	-0,064709672831590931	63370	120,00430226923515	63370	0,62702032655488482	63370	120,00371526202031	63370	-0,065784944830997658	63370	0	63370	0
63380	-0,065603558560131559	63380	120,00163193523879	63380	0,1235575915087454	63380	120,00371526202031	63380	-0,065784944830997658	63380	0	63380	0
63390	-0,076676943540038234	63390	120,00157511519721	63390	0,017730182520246607	63390	120,00371526202031	63390	-0,065784944830997658	63390	0	63390	0
63400	-0,079847187259421859	63400	120,00071502038948	63400	-0,95263936233606228	63400	120,00371526202031	63400	-0,065784944830997658	63400	0	63400	0
63410	-0,061159847341577374	63410	120,00448180808306	63410	-0,615628615064668	63410	120,00371526202031	63410	-0,065784944830997658	63410	0	63410	0
63420	-0,067652988201450437	63420	120,0047784627256	63420	0,85517529307053286	63420	120,00371526202031	63420	-0,065784944830997658	63420	0	63420	0
63430	-0,058431100867548123	63430	120,00555505920592	63430	0,72663060742105645	63430	120,00371526202031	63430	-0,065784944830997658	63430	0	63430	0
63440	-0,0713876415879181	63440	120,00303587504919	63440	-0,77717286839962352	63440	120,00371526202031	63440	-0,065784944830997658	63440	0	63440	0
63450	-0,080919855292957282	63450	120,00163723935765	63450	-0,43492838820842317	63450	120,00371526202031	63450	-0,065784944830997658	63450	0	63450	0
63460	-0,057375802266991446	63460	120,0041033265517	63460	-0,10080109495238288	63460	120,00371526202031	63460	-0,065784944830997658	63460	0	63460	0
63470	-0,067146926167846691	63470	120,00619262308616	63470	-0,62089151359334582	63470	120,00371526202031	63470	-0,065784944830997658	63470	0	63470	0
63480	-0,054338231816062593	63480	120,00380326297794	63480	-0,27810333060034209	63480	120,00371526202031	63480	-0,065784944830997658	63480	0	63480	0
63490	-0,059588987243191067	63490	120,00264267511395	63490	-0,15100135931009595	63490	120,00371526202031	63490	-0,065784944830997658	63490	0	63490	0
63500	-0,054873004656154641	63500	120,00536737119293	63500	0,79392646167212377	63500	120,00371526202031	63500	-0,065784944830997658	63500	0	63500	0
63510	-0,056154795815274064	63510	120,00322712180928	63510	0,81964230639783908	63510	120,00371526202031	63510	-0,065784944830997658	63510	0	63510	0
63520	-0,077614371211962144	63520	120,00373592741126	63520	-0,38062836890107954	63520	120,00371526202031	63520	-0,065784944830997658	63520	0	63520	0
63530	-0,0678577991738355	63530	120,00230171832851	63530	0,16289772348834497	63530	120,00371526202031	63530	-0,065784944830997658	63530	0	63530	0
63540	-0,070899094810656954	63540	120,00390267349255	63540	-0,16565004209230971	63540	120,00371526202031	63540	-0,065784944830997658	63540	0	63540	0
63550	-0,063045995024050686	63550	120,00594870782103	63550	0,51137367420217616	63550	120,00371526202031	63550	-0,065784944830997658	63550	0	63550	0
63560	-0,047193689447347642	63560	120,00436823090111	63560	1,2062903330387531	63560	120,00371526202031	63560	-0,065784944830997658	63560	0	63560	0
63570	-0,079270741696784039	63570	120,00041675884536	63570	-0,83563571688521643	63570	120,00371526202031	63570	-0,065784944830997658	63570	0	63570	0
63580	-0,070969406924122277	63580	120,00324769341259	63580	0,097720960308002813	63580	120,00371526202031	63580	-0,065784944830997658	63580	0	63580	0
63590	-0,082922042001451438	63590	120,00084086058845	63590	-1,2515644764110994	63590	120,00371526202031	63590	-0,065784944830997658	63590	0	63590	0
63600	-0,067351421456066166	63600	120,00682033665269	63600	0,63650618924352487	63600	120,00371526202031	63600	-0,065784944830997658	63600	0	63600	0
63610	-0,058844794757525187	63610	120,00588869019546	63610	0,26573548267487312	63610	120,00371526202031	63610	-0,065784944830997658	63610	0	63610	0
63620	-0,051460269131162813	63620	120,00824367905206	63620	0,93299898688203642	63620	120,00371526202031	63620	-0,065784944830997658	63620	0	63620	0
63630	-0,058219841067493824	63630	120,0040547827539	63630	0,3152338992093543	63630	120,00371526202031	63630	-0,065784944830997658	63630	0	63630	0
63640	-0,065693349927004527	63640	120,00336324625475	63640	0,2971360851218352	63640	120,00371526202031	63640	-0,065784944830997658	63640	0	63640	0
63650	-0,067655015949200509	63650	120,00043351158656	63650	-0,08518558119889838	63650	120,00371526202031	63650	-0,065784944830997658	63650	0	63650	0
63660	-0,067952022025894884	63660	120,00142836515313	63660	-0,11902213686128216	63660	120,00371526202031	63660	-0,065784944830997658	63660	0	63660	0
63670	-0,062976366032556533	63670	120,0037146988835	63670	0,33636001836886642	63670	120,00371526202031	63670	-0,065784944830997658	63670	0	63670	0
63680	-0,0709456760299174	63680	120,00260840972621	63680	-0,28845132026841513	63680	120,00371526202031	63680	-0,065784944830997658	63680	0	63680	0
63690	-0,061457483304462372	63690	120,00468258478132	63690	-0,14652645779018353	63690	120,00371526202031	63690	-0,065784944830997658	63690	0	63690	0
63700	-0,067269051366148067	63700	120,00222376842145	63700	-0,22453966347538679	63700	120,00371526202031	63700	-0,065784944830997658	63700	0	63700	0
63710	-0,055784245091553046	63710	120,00482741777532	63710	-0,55956197117707951	63710	120,00371526202031	63710	-0,065784944830997658	63710	0	63710	0
63720	-0,07105095633810965	63720	120,00676063618099	63720	0,58925333455891127	63720	120,00371526202031	63720	-0,065784944830997658	63720	0	63720	0
63730	-0,062941363589039762	63730	120,00321737393013	63730	0,71672169650359463	63730	120,00371526202031	63730	-0,065784944830997658	63730	0	63730	0
63740	-0,059434202072698714	63740	120,00341623952956	63740	-0,10966219690199872	63740	120,00371526202031	63740	-0,065784944830997658	63740	0	63740	0
63750	-0,064708996493276244	63750	120,00477272428198	63750	0,91900089345717273	63750	120,00371526202031	63750	-0,065784944830997658	63750	0	63750	0
63760	-0,0574759230472642	63760	120,00457966198123	63760	0,25487043775066026	63760	120,00371526202031	63760	-0,065784944830997658	63760	0	63760	0
63770	-0,080119378656484858	63770	120,0017600201565	63770	-0,27173963378481847	63770	120,00371526202031	63770	-0,065784944830997658	63770	0	63770	0
63780	-0,063375757061700788	63780	120,00380646382754	63780	0,52095659968361108	63780	120,00371526202031	63780	-0,065784944830997658	63780	0	63780	0
63790	-0,075659639834914416	63790	120,00000627071348	63790	-1,1251486053605138	63790	120,00371526202031	63790	-0,065784944830997658	63790	0	63790	0
63800	-0,066213556822445646	63800	120,00503451404624	63800	0,6331446171797801	63800	120,00371526202031	63800	-0,065784944830997658	63800	0	63800	0
63810	-0,063700919567127076	63810	120,00328127425509	63810	-0,641570884162749	63810	120,00371526202031	63810	-0,065784944830997658	63810	0	63810	0
63820	-0,061049883604927774	63820	120,00597054589504	63820	1,2379272911253139	63820	120,00371526202031	63820	-0,065784944830997658	63820	0	63820	0
63830	-0,064144232869901591	63830	120,00177380356921	63830	-0,86142234441983434	63830	120,00371526202031	63830	-0,065784944830997658	63830	0	63830	0
63840	-0,073697849390677347	63840	120,00356582716086	63840	-0,49178899375248908	63840	120,00371526202031	63840	-0,065784944830997658	63840	0	63840	0
63850	-0,083378428291257092	63850	119,99863669632666	63850	-1,4172639052528788	63850	120,00371526202031	63850	-0,065784944830997658	63850	0	63850	0
63860	-0,071507887378302534	63860	120,00351626066173	63860	-0,22209202584494703	63860	120,00371526202031	63860	-0,065784944830997658	63860	0	63860	0
63870	-0,0740742644548484	63870	120,00283614225708	63870	-0,24091648804773713	63870	120,00371526202031	63870	-0,065784944830997658	63870	0	63870	0
63880	-0,0642856560933412	63880	120,00353961094594	63880	0,22148583011775014	63880	120,00371526202031	63880	-0,065784944830997658	63880	0	63880	0
63890	-0,083176078348848978	63890	120,00073204958063	63890	-1,5871117318007486	63890	120,00371526202031	63890	-0,065784944830997658	63890	0	63890	0
63900	-0,055031205493135935	63900	120,00689166762854	63900	0,63981009623983787	63900	120,00371526202031	63900	-0,065784944830997658	63900	0	63900	0
63910	-0,050928639053829806	63910	120,00656406449113	63910	0,51854988003916236	63910	120,00371526202031	63910	-0,065784944830997658	63910	0	63910	0
63920	-0,0672755239737137	63920	120,00433017438493	63920	0,19539395536471083	63920	120,00371526202031	63920	-0,065784944830997658	63920	0	63920	0
63930	-0,07606816375732578	63930	120,00101401370264	63930	0,2565404182876927	63930	120,00371526202031	63930	-0,065784944830997658	63930	0	63930	0
63940	-0,059179769255783339	63940	120,00335435864552	63940	0,30553427865570121	63940	120,00371526202031	63940	-0,065784944830997658	63940	0	63940	0
63950	-0,078313104901024291	63950	120,00236857618778	63950	0,31357000367234039	63950	120,00371526202031	63950	-0,065784944830997658	63950	0	63950	0
63960	-0,055360713643870026	63960	120,00475459831768	63960	0,48903335492239175	63960	120,00371526202031	63960	-0,065784944830997658	63960	0	63960	0
63970	-0,076150599647914555	63970	120,00100172789168	63970	0,26500562535908634	63970	120,00371526202031	63970	-0,065784944830997658	63970	0	63970	0
63980	-0,068219738008234582	63980	120,00357575702152	63980	0,53222282771118512	63980	120,00371526202031	63980	-0,065784944830997658	63980	0	63980	0
63990	-0,074851844090724234	63990	120,00337550505228	63990	-0,473246405387409	63990	120,00371526202031	63990	-0,065784944830997658	63990	0	63990	0
64000	-0,071157015097178811	64000	120,00475754861083	64000	-0,20492589141314055	64000	120,00371526202031	64000	-0,065784944830997658	64000	0	64000	0
64010	-0,067161925584445184	64010	120,00371691577855	64010	-0,94802356286612322	64010	120,00371526202031	64010	-0,065784944830997658	64010	0	64010	0
64020	-0,062858439257588744	64020	120,00543773479066	64020	0,70298591556969547	64020	120,00371526202031	64020	-0,065784944830997658	64020	0	64020	0
64030	-0,061510916321238458	64030	120,00142678026992	64030	-0,91288801640616035	64030	120,00371526202031	64030	-0,065784944830997658	64030	0	64030	0
64040	-0,059563053558456272	64040	120,00691979936812	64040	-0,74821552212820142	64040	120,00371526202031	64040	-0,065784944830997658	64040	0	64040	0
64050	-0,061065217742532769	64050	120,00454739863032	64050	0,21385490251323747	64050	120,00371526202031	64050	-0,065784944830997658	64050	0	64050	0
64060	-0,049937416739552633	64060	120,00769813136115	64060	0,8031606212283473	64060	120,00371526202031	64060	-0,065784944830997658	64060	0	64060	0
64070	-0,077961309912441393	64070	120,00301212714716	64070	-0,0034320823785650989	64070	120,00371526202031	64070	-0,065784944830997658	64070	0	64070	0
64080	-0,084817026120905789	64080	119,99865927642124	64080	-0,514926312706106	64080	120,00371526202031	64080	-0,065784944830997658	64080	0	64080	0
64090	-0,067924587425429866	64090	120,00214551423838	64090	-0,42495816495729832	64090	120,00371526202031	64090	-0,065784944830997658	64090	0	64090	0
64100	-0,081768906781636244	64100	120,00078033693519	64100	-0,77594832718832152	64100	120,00371526202031	64100	-0,065784944830997658	64100	0	64100	0
64110	-0,062503773776926175	64110	120,00408420684848	64110	0,25174321456048776	64110	120,00371526202031	64110	-0,065784944830997658	64110	0	64110	0
64120	-0,072315744395551371	64120	120,00266577633228	64120	-0,18319840944084648	64120	120,00371526202031	64120	-0,065784944830997658	64120	0	64120	0
64130	-0,052622247632915634	64130	120,00453363235282	64130	0,49547557982799595	64130	120,00371526202031	64130	-0,065784944830997658	64130	0	64130	0
64140	-0,058448306173440066	64140	120,00563512463647	64140	-0,21633842199704506	64140	120,00371526202031	64140	-0,065784944830997658	64140	0	64140	0
64150	-0,076008328466105626	64150	120,00194443810699	64150	-0,29363916924542682	64150	120,00371526202031	64150	-0,065784944830997658	64150	0	64150	0
64160	-0,069977321221427052	64160	120,00160365515265	64160	0,13676448217509196	64160	120,00371526202031	64160	-0,065784944830997658	64160	0	64160	0
64170	-0,055729461549166692	64170	120,00623906611975	64170	1,3799034808206623	64170	120,00371526202031	64170	-0,065784944830997658	64170	0	64170	0
64180	-0,059420015961813524	64180	120,00590997478967	64180	0,71053789730358941	64180	120,00371526202031	64180	-0,065784944830997658	64180	0	64180	0
64190	-0,061106733270363374	64190	120,00577374727932	64190	-0,2945995964608501	64190	120,00371526202031	64190	-0,065784944830997658	64190	0	64190	0
64200	-0,0620579112050241	64200	120,00488958700268	64200	0,13377486456434445	64200	120,00371526202031	64200	-0,065784944830997658	64200	0	64200	0
64210	-0,062073034042392117	64210	120,00142061014081	64210	-1,0061728462778179	64210	120,00371526202031	64210	-0,065784944830997658	64210	0	64210	0
64220	-0,072039580290626209	64220	120,00180177754109	64220	-0,30616419777747717	64220	120,00371526202031	64220	-0,065784944830997658	64220	0	64220	0
64230	-0,062404225814772715	64230	120,00505684281134	64230	0,40052826540790332	64230	120,00371526202031	64230	-0,065784944830997658	64230	0	64230	0
64240	-0,05253341137583397	64240	120,00531863828985	64240	0,78419012180515169	64240	120,00371526202031	64240	-0,065784944830997658	64240	0	64240	0
64250	-0,066353037001727733	64250	120,00546742147115	64250	0,326292493145514	64250	120,00371526202031	64250	-0,065784944830997658	64250	0	64250	0
64260	-0,066838093916235852	64260	120,00300067706047	64260	-0,27320553083462351	64260	120,00371526202031	64260	-0,065784944830997658	64260	0	64260	0
64270	-0,077503140347890076	64270	120,00129630936705	64270	-0,5798173376100425	64270	120,00371526202031	64270	-0,065784944830997658	64270	0	64270	0
64280	-0,073864994256985117	64280	120,00279746106634	64280	0,31363585562606616	64280	120,00371526202031	64280	-0,065784944830997658	64280	0	64280	0
64290	-0,0568866093775781	64290	120,0027910438078	64290	-0,15447096084828393	64290	120,00371526202031	64290	-0,065784944830997658	64290	0	64290	0
64300	-0,063122360847860937	64300	120,00384374753109	64300	0,30158768850964851	64300	120,00371526202031	64300	-0,065784944830997658	64300	0	64300	0
64310	-0,061894726255112872	64310	120,00280606290862	64310	0,38088206335341834	64310	120,00371526202031	64310	-0,065784944830997658	64310	0	64310	0
64320	-0,067899957291466181	64320	120,00550561419054	64320	0,047953952838510824	64320	120,00371526202031	64320	-0,065784944830997658	64320	0	64320	0
64330	-0,061732601421430416	64330	120,00492910554389	64330	0,060080140033966611	64330	120,00371526202031	64330	-0,065784944830997658	64330	0	64330	0
64340	-0,064580671424787267	64340	120,0057984813555	64340	-0,036271116894347921	64340	120,00371526202031	64340	-0,065784944830997658	64340	0	64340	0
64350	-0,0576612668706381	64350	120,00686288382519	64350	0,87185927003340291	64350	120,00371526202031	64350	-0,065784944830997658	64350	0	64350	0
64360	-0,051177762134040884	64360	120,00375730256342	64360	-0,3267549237838186	64360	120,00371526202031	64360	-0,065784944830997658	64360	0	64360	0
64370	-0,076476357458511363	64370	120,00210791295115	64370	0,49347564076826395	64370	120,00371526202031	64370	-0,065784944830997658	64370	0	64370	0
64380	-0,072652009926562622	64380	120,00145346249909	64380	-0,078791150853206246	64380	120,00371526202031	64380	-0,065784944830997658	64380	0	64380	0
64390	-0,051148127980498267	64390	120,00726456373222	64390	0,44006125085619074	64390	120,00371526202031	64390	-0,065784944830997658	64390	0	64390	0
64400	-0,067550778302018569	64400	120,00435109094477	64400	-0,53273716056299247	64400	120,00371526202031	64400	-0,065784944830997658	64400	0	64400	0
64410	-0,0734500999201534	64410	120,00219655761569	64410	-0,58807165617198409	64410	120,00371526202031	64410	-0,065784944830997658	64410	0	64410	0
64420	-0,071380213756189845	64420	120,00202782420152	64420	-0,28695737647607555	64420	120,00371526202031	64420	-0,065784944830997658	64420	0	64420	0
64430	-0,059482774149380892	64430	120,00546146006042	64430	0,1889406934372358	64430	120,00371526202031	64430	-0,065784944830997658	64430	0	64430	0
64440	-0,068048945809336139	64440	120,00154166754328	64440	-1,6651382212721535	64440	120,00371526202031	64440	-0,065784944830997658	64440	0	64440	0
64450	-0,05848301780654129	64450	120,00113719735388	64450	0,41235775958619747	64450	120,00371526202031	64450	-0,065784944830997658	64450	0	64450	0
64460	-0,059339813632530172	64460	120,00493366036302	64460	-0,33114056031443717	64460	120,00371526202031	64460	-0,065784944830997658	64460	0	64460	0
64470	-0,07818286168201026	64470	120,00362393855306	64470	0,18355310072926809	64470	120,00371526202031	64470	-0,065784944830997658	64470	0	64470	0
64480	-0,07388628370440542	64480	119,99986772085423	64480	-0,76662303629854245	64480	120,00371526202031	64480	-0,065784944830997658	64480	0	64480	0
64490	-0,068571602761335421	64490	120,00473007280561	64490	0,19383169000003897	64490	120,00371526202031	64490	-0,065784944830997658	64490	0	64490	0
64500	-0,072051642159923213	64500	120,00225537729109	64500	-0,22958812852883284	64500	120,00371526202031	64500	-0,065784944830997658	64500	0	64500	0
64510	-0,054832991746487258	64510	120,00381641470462	64510	-0,41281996270350674	64510	120,00371526202031	64510	-0,065784944830997658	64510	0	64510	0
64520	-0,077241207448363741	64520	120,00197814055809	64520	-0,81842441670637889	64520	120,00371526202031	64520	-0,065784944830997658	64520	0	64520	0
64530	-0,070307218716045256	64530	120,00323245236206	64530	-0,33932660972769213	64530	120,00371526202031	64530	-0,065784944830997658	64530	0	64530	0
64540	-0,063660907786185258	64540	120,00424384537746	64540	0,52749443646552852	64540	120,00371526202031	64540	-0,065784944830997658	64540	0	64540	0
