Name	YT Scope Project	
File	C:\Users\Administrator\Documents\TcXaeShell\TwinCAT_260713\ScopeLog\2026-08-20_Scope_1000mms_B.csv	
70060	-0,03731725332270009	70060	0,20074422568119216
70070	0,046034976989507606	70070	0,24756415044232777
70080	-0,012247298057465951	70080	0,2036054253312922
70090	0,079703820715459214	70090	-0,058219578940989662
70100	-0,067332638885790053	70100	0,04177418226829057
70110	0,022461064873711311	70110	-0,017324894574742147
70120	0,0499536691497229	70120	0,016120785559946154
70130	-0,00917074441313404	70130	-0,084052925911742252
70140	0,060010736067923676	70140	-0,32162978845577989
70150	-0,21855423811788202	70150	0,021336557905309143
70160	-0,014330771367494208	70160	-0,066648556619975513
70170	0,0069416122898550885	70170	0,17465478185452057
70180	-0,046205316362548841	70180	0,086565023725401216
70190	0,059489968807326307	70190	-0,035060354557128116
70200	-0,105978966220462	70200	0,348504322472597
70210	0,059727256309115663	70210	0,37222190036600233
70220	0,045075984041116859	70220	0,52099276558751073
70230	-0,0046940829175100363	70230	0,41268722693491444
70240	0,028559685725608526	70240	0,43434168694119757
70250	-0,023309188591598428	70250	0,59042968383587979
70260	0,021002604843808111	70260	0,72029377954649143
70270	0,13690433989310707	70270	0,81803871887099988
70280	0,14098129217597771	70280	0,8682272188542226
70290	0,139213577965277	70290	0,7870041983082886
70300	0,068951404697011678	70300	0,65535044762115924
70310	0,0071170352777824141	70310	0,35473298549419613
70320	-0,057686999622373288	70320	0,016556898749982524
70330	-0,086099762380412115	70330	-0,29947520301021069
70340	-0,095393880185396157	70340	-0,5581345851116829
70350	-0,082816297116283785	70350	-0,76354825144118177
70360	-0,061680938988481093	70360	-0,86378328051273112
70370	-0,025545938766423481	70370	-0,9023371790330581
70380	-0,0045340902344378955	70380	-0,87851199110828293
70390	0,025050316540587841	70390	-0,78957668821173355
70400	0,019439746577894827	70400	-0,65447896342697576
70410	0,03551995704000474	70410	-0,47580801557296065
70420	0,028232912192163461	70420	-0,29130589094324927
70430	0,0063702758086821177	70430	-0,13316267051059097
70440	0,00074701387196066777	70440	-0,016957696624391762
70450	-0,012090913281150504	70450	0,060068093417144926
70460	0,00084861454345975574	70460	0,090991908528531146
70470	-0,020672243842297273	70470	0,082503121529006851
70480	0,0017933582218934037	70480	0,063798128470948554
70490	-0,002802468605030944	70490	-0,017582926215766952
70500	-0,019400198305548073	70500	-0,073517788989627658
70510	-0,0088045837301035657	70510	-0,12014205847103836
70520	-0,00571856287021932	70520	-0,12198206274227613
70530	-0,0052528404963830414	70530	-0,11822345049324125
70540	0,002551735693623788	70540	-0,098464917600349935
70550	-0,0074545607033827269	70550	-0,063495918230883533
70560	0,001085221939110745	70560	-0,026140223062753421
70570	0,015255010670978919	70570	-0,0046893483268443323
70580	-0,000943014385181088	70580	0,031973163624654112
70590	-0,006906683725397985	70590	0,031758123971941873
70600	-0,0033105684697521151	70600	0,033770166151764314
70610	0,0022683563394760272	70610	0,0314721497292161
70620	-0,012000127211377856	70620	0,0093131429146925543
70630	-0,025201228174654696	70630	0,000934520194868674
70640	-0,0011154273824137107	70640	-0,0104365249411381
70650	0,0015988688335379533	70650	-0,023954006202419369
70660	-0,0075444373551590846	70660	-0,023653215191834855
70670	0,0053215950296107749	70670	-0,020292892221373551
70680	0,00016679609534190761	70680	-0,024987295472422552
70690	0,012719009600637004	70690	-0,021414768023260134
70700	0,0017846067975799428	70700	-0,0024740149257970918
70710	-0,0090819866105311137	70710	0,0066093283538852547
70720	0,0040678472252425575	70720	0,0090326967724562029
70730	-0,0017838584832469294	70730	0,020550618900968414
70740	0,015054316277983024	70740	0,017091554820009434
70750	0,00637822467101295	70750	0,0014239333228509568
70760	-0,0027007485129838383	70760	-0,0018927245074108411
70770	-0,00804098100877746	70770	0,00062153053802520416
70780	-0,014491449865965945	70780	0,011932309304737069
70790	0,0048073427734243524	70790	-0,00090768878328907068
70800	-0,0071867800529789262	70800	-0,0054976496098577757
70810	0,0047800818049123246	70810	-0,00090169904414601806
70820	0,010082771577183658	70820	-0,009138584613204272
70830	0,0083337937484563186	70830	0,0021899720999995994
70840	0,010479989908489931	70840	0,0094970985357251854
70850	0,00011573572441958975	70850	0,0041478827893870465
70860	0,00038753688307995813	70860	0,013721787431029827
70870	0,013635325328573257	70870	0,00058363545635434807
70880	-0,01006803717040522	70880	0,0045106538495631012
70890	-0,0072174273169555983	70890	-0,0044395853431545675
70900	-0,0058933672306681791	70900	-0,0099645184477851513
70910	-0,0015817890934843037	70910	0,0050901504765084428
70920	0,0098131901929851863	70920	0,0052069395053551985
70930	0,00032217486046656177	70930	-0,01370209390313471
70940	0,002461194892999263	70940	-0,0013210840865850934
70950	-0,0013858313811889798	70950	0,015447925964708689
70960	0,0072975673398001034	70960	-0,006432339232461037
70970	0,0085356527733955485	70970	-0,0049951322200477814
70980	-0,0030570962132450523	70980	-0,0047789123692395241
70990	0,00651238247534386	70990	-0,0024101617329360782
71000	0,0092309716856624827	71000	0,0045604295110719777
71010	-0,0054247648767464874	71010	-0,0018013166296891503
71020	-0,010624286144981687	71020	0,0082431341642246591
71030	-0,0092209355620356936	71030	-0,010617846605251165
71040	-0,011084985411617924	71040	-0,0082251684627308429
71050	-0,012481678014551611	71050	0,007080924935960714
71060	0,0030506009001792841	71060	-0,00807609748732152
71070	0,012273844159336614	71070	0,0014305029500861863
71080	0,008531311770400278	71080	-0,001798695394135593
71090	0,0075023574374677758	71090	-0,0025031740878225226
71100	0,0010744135748043469	71100	-0,0012055166799923428
71110	-0,00039178721406034057	71110	-0,0023094676916709314
71120	0,0019608127021421696	71120	0,0021989195518057171
71130	-0,011670303230222756	71130	-0,0037293794573406793
71140	-0,0027991425479096913	71140	0,0026482979852915033
71150	-0,0057399944415739571	71150	0,00034034858980185756
71160	-0,0016582117555096296	71160	0,00781207875097244
71170	-0,0046859194608314062	71170	-0,0082082088681430035
71180	-0,009434655196501952	71180	0,012440235697315867
71190	0,0090106142151102821	71190	-0,00059387585496681989
71200	-0,0029228279604922693	71200	-0,0031417952687109981
71210	0,01416647433072064	71210	0,0076168096012156272
71220	0,01986567457814576	71220	-0,005799763669694708
71230	0,0051479763907844164	71230	0,0059416483163493468
71240	0,010999321655720021	71240	-0,0054078288937873817
71250	-0,0050477153607425412	71250	0,0048970549705002779
71260	-0,012528313033102896	71260	-0,00071094124857895786
71270	0,00658473502729876	71270	0,0020514428822789995
71280	-0,0056121917751676669	71280	0,0077035575874353866
71290	-0,0073271286697574028	71290	-0,012169311758284417
71300	0,0040566179200327733	71300	0,000860627025543928
71310	0,0094549850705926662	71310	0,0024242765157588748
71320	0,01199308283943233	71320	-0,010878735346000017
71330	-1,7513000959408578E-05	71330	0,012010184289728774
71340	0,0031054251686071736	71340	-0,0057545993353829731
71350	-0,012518493115938736	71350	0,014417847776587587
71360	-0,000721264696989057	71360	0,0064616173434797562
71370	0,0027193083559021308	71370	0,00023366761012908206
71380	0,0025194445035514649	71380	0,0023906871632093456
71390	0,0080557488988048168	71390	0,0070895446899546738
71400	-0,00533055465436881	71400	-0,0065120690027648019
71410	0,0052512804712901142	71410	0,0043723808120575778
71420	-0,00646739051452625	71420	-0,0031530817242818661
71430	-0,0050680261831421635	71430	0,014592900447896937
71440	-0,0061349194093507061	71440	-0,0073776309641127589
71450	-0,0059231051974091616	71450	-0,001656733510601184
71460	-0,00093711820027485683	71460	0,0038304051984398386
71470	0,0059693385946476786	71470	0,0068319808772113345
71480	-0,0030906315276770517	71480	0,014608288546572723
71490	0,015599673855704592	71490	-0,013141561271845259
71500	0,0053921228314026768	71500	0,00647685255127731
71510	0,0035685374072135252	71510	-0,00035723407456290343
71520	0,010366751322645909	71520	-0,0074488992743643569
71530	-0,013641463942922583	71530	-0,00089166499633068106
71540	0,011672993685754845	71540	0,0025042186806841639
71550	-0,0046657301240349549	71550	-0,0033404054990839147
71560	0,00051730803142837852	71560	0,006282044962553102
71570	-0,0037446790511610579	71570	-0,0014979452759739597
71580	-0,0014031454792382448	71580	0,0079544667794323645
71590	-0,0012732130049678432	71590	-0,020625967730444429
71600	-0,0079902864703163632	71600	0,010172927711011906
71610	-0,00420433419946262	71610	0,011392479163050364
71620	0,0066423235678511969	71620	0,0058956193228234532
71630	0,00022443213374302609	71630	0,0059524853684618248
71640	0,0072776202587119723	71640	-0,011512088846972097
71650	-0,0071768447907567014	71650	0,0010226160110047122
71660	-0,00086687603021094587	71660	-0,008919800395376213
71670	-0,0016582878238941619	71670	0,012927632125572047
71680	0,0020130787412907594	71680	0,0077593246645110648
71690	-0,00012680908779473266	71690	0,0018478564975276681
71700	-0,0035143511309748098	71700	-0,0072578207260930753
71710	-0,0092854477753329754	71710	-0,0050888777450027525
71720	0,011395349687616853	71720	0,0070121773618185557
71730	0,0055448971059943669	71730	0,013854419147076361
71740	-0,011601868116859652	71740	-0,0062161781743940081
71750	0,0048953212276878462	71750	-0,0046420017091386269
71760	-0,010054067456980675	71760	0,0026160841016912568
71770	0,0030348618417012736	71770	-0,00061642182410805635
71780	-0,011270271287334387	71780	0,0033975466519821939
71790	0,004005969846084801	71790	-0,010326499285185951
71800	-0,0083432270742732281	71800	0,013463112120144428
71810	-0,0013577885969948455	71810	0,0075956038202226678
71820	0,0089649753958009129	71820	-0,002197020674148988
71830	0,0038486293374210548	71830	-0,0064131393567194109
71840	-0,00026628606896459089	71840	0,0065507475219238279
71850	-0,0054314351018278943	71850	0,011206174287902444
71860	-0,00731784368244283	71860	0,0054903134883263031
71870	-0,0087871070628518511	71870	-0,0090148994454957374
71880	-0,0071837593155464358	71880	-0,0044536188499416712
71890	0,00185250542953808	71890	-0,0091648418220340762
71900	0,005301257502184473	71900	0,0065330604687104006
71910	0,00415042448228588	71910	0,00075791306925277759
71920	0,0094630382661224123	71920	0,0053321802764109642
71930	0,0010525074434933181	71930	-0,0011577659892750031
71940	-0,005077525175366685	71940	-0,0036539687451661797
71950	-0,013840413593595389	71950	0,0039925517644508485
71960	-0,00056327905103449182	71960	0,0093479982353345641
71970	-0,0036272958014959243	71970	-0,0048384215261908295
71980	-0,0031621530258722926	71980	-0,0083749274677235534
71990	0,0052155474172544932	71990	0,0045503113928778652
72000	-0,0061084315433936913	72000	-0,0024123663706834817
72010	0,0061571909591932178	72010	0,0087167261905669417
72020	0,0073309639703746923	72020	0,0017164319278208172
72030	0,0016130557574776591	72030	-0,013664070234008237
72040	0,00090157381890716682	72040	0,0044119137818121159
72050	-0,0044570021635607429	72050	0,0019237040913496321
72060	-0,001353775219333612	72060	0,010335931136602165
72070	-0,0058110564900430784	72070	0,0019335344515826322
72080	-9,9452955782603259E-05	72080	0,0059485109317816134
72090	-0,0010981394129164512	72090	0,0020507094728742428
72100	0,0082760894242853433	72100	-0,004356947554534479
72110	-0,00047360306958272859	72110	-0,009887358331734708
72120	0,0065890142252143643	72120	0,0033059408887718021
72130	-0,0005855920780156378	72130	-0,0067467521772300821
72140	0,0088273948992329161	72140	-0,0065085267284166791
72150	0,00043562351727419651	72150	0,0013888034146492347
72160	0,0033226206834453724	72160	0,002318522457552871
72170	-0,0220111093019998	72170	-0,0046618221197896569
72180	0,0039392847730314968	72180	-0,0053322256970649929
72190	-0,00012839966290612877	72190	-0,0019202343766843218
72200	0,014778372636869496	72200	-0,0036350042711880142
72210	-0,013233339313584476	72210	-0,022093549406340104
72220	0,0027621311831430486	72220	-0,010846491693070172
72230	-0,0059772524690542769	72230	0,0013656235111417041
72240	0,012178770315543595	72240	0,0032921119224390161
72250	0,012586187253792012	72250	0,013153126878578629
72260	-0,00047927817800337054	72260	0,011447471574480471
72270	-0,007683713099498354	72270	-0,00656221068924908
72280	-0,00349356777100757	72280	0,0019846502399283182
72290	0,013898076479746981	72290	0,0083820056893421924
72300	-0,0019753970619503462	72300	-0,0039472148464881575
72310	0,0041471302158025787	72310	-0,0083469090487017835
72320	0,013575659123395803	72320	0,0089357915605246425
72330	-0,0064334499024838688	72330	0,012471816573146661
72340	-0,0044110943013796668	72340	-0,0096077126680910018
72350	0,0083733159455465743	72350	0,0073741038858968055
72360	-0,0015163449518146128	72360	-0,0050870021794276708
72370	-0,0037167752034565891	72370	-0,015890548639570422
72380	-0,0042916317644640309	72380	0,00015267248614456893
72390	0,003866278020387753	72390	0,0030184158838734488
72400	0,0055296110128105593	72400	0,0078067596493758074
72410	0,021863075098290635	72410	-8,00133012795643E-05
72420	0,0051689937879481739	72420	0,0031187914188592182
72430	-0,014184637094668866	72430	2,2240154777879279E-05
72440	-0,005514166786666031	72440	0,0069764968186038006
72450	-0,0039585004873119306	72450	0,002118585423026001
72460	-0,014221414202205695	72460	-0,0056181559227853877
72470	-0,00016023809448335652	72470	-0,0031105229479448555
72480	0,0045248801258532638	72480	0,0089006909849228856
72490	0,017556311067502363	72490	-5,4526919172411795E-05
72500	-0,0048392394393056695	72500	-0,0015010100684312074
72510	-0,010024980792274537	72510	-0,00015562992828090531
72520	-0,004231982379945886	72520	-0,0092323818722121476
72530	0,0032815550187678937	72530	0,010219024921748268
72540	-0,0049098635233143983	72540	-0,0063250449454343195
72550	-0,0047373802372482517	72550	-0,0097207886426442253
72560	0,008611921296619621	72560	0,018837913757245119
72570	-0,0022052107256901755	72570	0,025534173600875579
72580	-0,016138672558920576	72580	0,076378240780822643
72590	0,016663530327545705	72590	0,183660052038867
72600	0,0028275180761893155	72600	0,32543289143059723
72610	-0,0026979987413268338	72610	0,49366954898875764
72620	0,0011319003110946612	72620	0,63918937571049006
72630	-0,0029959950920990606	72630	0,75630196254067361
72640	0,013043994151615659	72640	0,80053352968229141
72650	0,021913133303299061	72650	0,78723571368261569
72660	0,059526131363924116	72660	0,7123313371897193
72670	0,083285210765524878	72670	0,66408705007332014
72680	0,030816455643718106	72680	0,41364040819444
72690	0,0091362264687300347	72690	0,14287294978618462
72700	-0,034069464035931273	72700	0,2036223372554706
72710	-0,069193394911257741	72710	0,29861239657777533
72720	0,071586230386251212	72720	-0,15000748773612044
72730	-0,055034048447537287	72730	-0,48201475232258673
72740	-0,032109138525178674	72740	-0,91016162657097155
72750	-0,022768370025651959	72750	-1,1259347168235085
72760	-0,10969916018489495	72760	-0,85865738211071374
72770	0,12023156786080923	72770	-1,1315419602938635
72780	-0,068426623349228818	72780	-0,88298496620545308
72790	-0,0064963125195830205	72790	-0,87670043603193226
