Name	actposB	Name	actposX	Name	actveloX	Name	setposX	Name	setposB	Name	setveloX
SymbolComment	B coordinate.	SymbolComment	X coordinate.	SymbolComment	X coordinate.	SymbolComment	X coordinate.	SymbolComment	B coordinate.	SymbolComment	X coordinate.
Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64
SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10
VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8
SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True
IndexGroup	61462	IndexGroup	61462	IndexGroup	61462	IndexGroup	61462	IndexGroup	61462	IndexGroup	61462
IndexOffset	0	IndexOffset	0	IndexOffset	0	IndexOffset	0	IndexOffset	0	IndexOffset	0
SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.b	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActVelo.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetPos.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetPos.b	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetVelo.x
NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1
Port	851	Port	851	Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

76520	0,031244758273810864	76520	401,26855737148765	76520	199,26654444524718	76520	401,35088935932652	76520	0	76520	200
76530	0,0050782725477372037	76530	403,26098088892252	76530	199,4016621968303	76530	403,35088935932652	76530	0	76530	200
76540	-0,034617449865719664	76540	405,247098705669	76540	198,55131556616746	76540	405,35088935932652	76540	0	76540	200
76550	-0,058874993366736274	76550	407,23376387724937	76550	198,20404124357887	76550	407,35088935932652	76550	0	76550	200
76560	-0,04456916453115177	76560	409,23151117454165	76560	200,33898787810503	76560	409,35088935932652	76560	0	76560	200
76570	-0,036053774045048108	76570	411,22775115699818	76570	199,79161988230203	76570	411,35088935932652	76570	0	76570	200
76580	-0,018330381071394952	76580	413,23151840027748	76580	200,18425844595646	76580	413,35088935932652	76580	0	76580	200
76590	-0,0082334806006984819	76590	415,23671952916982	76590	199,66948252935657	76590	415,35088935932652	76590	0	76590	200
76600	0,011788611551608494	76600	417,24493644122475	76600	200,59345561742023	76600	417,35088935932652	76600	0	76600	200
76610	0,025801103513828635	76610	419,25429661054972	76610	201,51920922723593	76610	419,35088935932652	76610	0	76610	200
76620	0,045667218784594128	76620	421,2667332515594	76620	201,20904693706137	76620	421,35088935932652	76620	0	76620	200
76630	0,056121183998129785	76630	423,27629481427545	76630	201,12396337701983	76630	423,35088935932652	76630	0	76630	200
76640	0,042067469492860714	76640	425,27704994925335	76640	199,90623541057036	76640	425,35088935932652	76640	0	76640	200
76650	0,03275350515331657	76650	427,27091476797114	76650	199,160143519627	76650	427,35088935932652	76650	0	76650	200
76660	0,0044643349733957151	76660	429,25677057023881	76660	198,59615259675815	76660	429,35088935932652	76660	0	76660	200
76670	-0,02480023262719102	76670	431,24416095301729	76670	199,22758808483749	76670	431,35088935932652	76670	0	76670	200
76680	-0,052524954878446189	76680	433,2314146200307	76680	198,50039280002414	76680	433,35088935932652	76680	0	76680	200
76690	-0,049452920348829608	76690	435,2313289104269	76690	198,82267223924382	76690	435,35088935932652	76690	0	76690	200
76700	-0,029461903842707266	76700	437,23988330963954	76700	201,2651752408058	76700	437,35088935932652	76700	0	76700	200
76710	-0,024026570478665622	76710	439,24388928332513	76710	200,50702710575828	76710	439,35088935932652	76710	0	76710	200
76720	-0,0014513754462612686	76720	441,256784630182	76720	201,45056729981468	76720	441,35088935932652	76720	0	76720	200
76730	0,020130356296533269	76730	443,26408266777071	76730	200,16381933608767	76730	443,35088935932652	76730	0	76730	200
76740	0,038032241188810184	76740	445,26412208111276	76740	199,96898888152427	76740	445,35088935932652	76740	0	76740	200
76750	0,037655443437932146	76750	447,26439829683824	76750	199,89783538208243	76750	447,35088935932652	76750	0	76750	200
76760	0,011460137214543784	76760	449,25968893139668	76760	200,10894605297105	76760	449,35088935932652	76760	0	76760	200
76770	-0,0035158317820213436	76770	451,25446208490837	76770	199,436592073294	76770	451,35088935932652	76770	0	76770	200
76780	-0,018241360971613229	76780	453,24593587489579	76780	199,42627159303038	76780	453,35088935932652	76780	0	76780	200
76790	-0,0070738848362694364	76790	455,24372038911366	76790	200,0426376309083	76790	455,35088935932652	76790	0	76790	200
76800	-0,028878945958613806	76800	457,23232958221013	76800	198,51915001972481	76800	457,35088935932652	76800	0	76800	200
76810	-0,03274777294443406	76810	459,23348259753891	76810	199,58640080154098	76810	459,35088935932652	76810	0	76810	200
76820	-0,0091736226186949141	76820	461,23661448031118	76820	199,88940554256345	76820	461,35088935932652	76820	0	76820	200
76830	0,00902313713541128	76830	463,24663736720606	76830	201,49588859588647	76830	463,35088935932652	76830	0	76830	200
76840	0,015099993224136554	76840	465,25355785491337	76840	200,54341075822487	76840	465,35088935932652	76840	0	76840	200
76850	0,015114950301498823	76850	467,25959386423892	76850	201,14975872237926	76850	467,35088935932652	76850	0	76850	200
76860	0,013751763645592732	76860	469,26680378891649	76860	201,22747842337915	76860	469,35088935932652	76860	0	76860	200
76870	0,010163903664610355	76870	471,27609654268855	76870	200,49842898931411	76870	471,35088935932652	76870	0	76870	200
76880	0,021766148125535272	76880	473,27997760676664	76880	199,87885830874114	76880	473,35088935932652	76880	0	76880	200
76890	0,019167272323413708	76890	475,27180185057563	76890	200,12026418066685	76890	475,35088935932652	76890	0	76890	200
76900	-0,0032201915922833169	76900	477,25703454447824	76900	197,80402110438192	76900	477,35088935932652	76900	0	76900	200
76910	-0,033263985993823311	76910	479,23987760026046	76910	197,81844471245944	76910	479,35088935932657	76910	0	76910	200
76920	-0,0364630910256032	76920	481,23335388868662	76920	199,39123510424909	76920	481,35088935932657	76920	0	76920	200
76930	-0,036756711122663363	76930	483,23125484418654	76930	200,22992749647546	76930	483,35088935932652	76930	0	76930	200
76940	-0,029131182902974093	76940	485,23071756117241	76940	199,76713056659855	76940	485,35088935932652	76940	0	76940	200
76950	-0,0028055892766890634	76950	487,2396179525719	76950	201,30205828308004	76950	487,35088935932652	76950	0	76950	200
76960	0,00099640344047912852	76960	489,25146326416888	76960	201,0211607357376	76960	489,35088935932652	76960	0	76960	200
76970	0,023985798040576448	76970	491,25566664351356	76970	199,42576791859523	76970	491,35088935932652	76970	0	76970	200
76980	0,034429714795137067	76980	493,26166778963528	76980	201,21346456560084	76980	493,35088935932652	76980	0	76980	200
76990	0,044949984283839645	76990	495,2627569083507	76990	199,34949108492734	76990	495,35088935932652	76990	0	76990	200
77000	0,027651285249262917	77000	497,247767108626	77000	199,09555317383078	77000	497,35088935932652	77000	0	77000	200
77010	-0,00554965346425938	77010	499,23959631460559	77010	198,9187493784265	77010	499,35088935932652	77010	0	77010	200
77020	-0,02617492399535918	77020	501,23347387460518	77020	199,2265875676519	77020	501,35088935932652	77020	0	77020	200
77030	-0,03525814485399157	77030	503,23310069688876	77030	199,699908166094	77030	503,35088935932652	77030	0	77030	200
77040	-0,0055836843799636172	77040	505,23249480001675	77040	200,37554272641324	77040	505,35088935932652	77040	0	77040	200
77050	0,035640152832794349	77050	507,24497559923003	77050	200,44469260972423	77050	507,35088935932652	77050	0	77050	200
77060	0,042118117370975462	77060	509,25144357822819	77060	201,10367012531327	77060	509,35088935932652	77060	0	77060	200
77070	0,03386058858233397	77070	511,25616909215984	77070	200,81835584924224	77070	511,35088935932652	77070	0	77070	200
77080	0,036987491149370187	77080	513,26127251067157	77080	200,16137262237669	77080	513,35088935932652	77080	0	77080	200
77090	0,010004054394862232	77090	515,26049807016864	77090	199,76506508365986	77090	515,35088935932652	77090	0	77090	200
77100	-0,0031789897485021046	77100	517,27018597151869	77100	200,73637482636076	77100	517,35088935932652	77100	0	77100	200
77110	0,028011189009741391	77110	519,278772078162	77110	199,91365385116819	77110	519,35088935932652	77110	0	77110	200
77120	0,026378211315311088	77120	521,2768815437737	77120	198,6661211304625	77120	521,35088935932652	77120	0	77120	200
77130	0,061691276156022191	77130	523,27942458351549	77130	200,40417356473839	77130	523,35088935932652	77130	0	77130	200
77140	0,034054714281971328	77140	525,25778928953355	77140	197,94115190672829	77140	525,35088935932652	77140	0	77140	200
77150	-0,0074613308454888781	77150	527,24071233727045	77150	198,92745766204087	77150	527,35088935932652	77150	0	77150	200
77160	-0,054285296239900888	77160	529,22522003765118	77160	199,46688182258842	77160	529,35088935932652	77160	0	77160	200
77170	-0,091866016079541757	77170	531,2166453897695	77170	198,30325738365303	77170	531,35088935932652	77170	0	77170	200
77180	-0,0672706893333317	77180	533,22028630765283	77180	200,61207245222494	77180	533,35088935932652	77180	0	77180	200
77190	-0,0713373493683602	77190	535,22780611183407	77190	202,37041259643772	77190	535,35088935932652	77190	0	77190	200
77200	-0,063368391953768061	77200	537,238813456111	77200	201,19809453911844	77200	537,35088935932652	77200	0	77200	200
77210	-0,014080547259665108	77210	539,252543659864	77210	201,11966710143057	77210	539,35088935932652	77210	0	77210	200
77220	0,015095417907955128	77220	541,2617258621475	77220	201,25723569615445	77220	541,35088935932652	77220	0	77220	200
77230	0,045094645451462086	77230	543,26989875391916	77230	201,14972987781954	77230	543,35088935932652	77230	0	77230	200
77240	0,056857332825536351	77240	545,2685558450728	77240	199,34523839366921	77240	545,35088935932652	77240	0	77240	200
77250	0,025135728154335183	77250	547,25832602619744	77250	199,61720267026223	77250	547,35088935932663	77250	0	77250	200
77260	-0,0022345941604345037	77260	549,2494744656417	77260	199,01942693136405	77260	549,35088935932652	77260	0	77260	200
77270	-0,03470941180394084	77270	551,23499826484863	77270	197,59042450089743	77270	551,35088935932663	77270	0	77270	200
77280	-0,0404444310917163	77280	553,23059550652567	77280	198,84024635081354	77280	553,35088935932652	77280	0	77280	200
77290	-0,021388119826568224	77290	555,23961338706954	77290	201,22482191656809	77290	555,35088935932663	77290	0	77290	200
77300	-0,026059097237417866	77300	557,24208336645415	77300	199,88476973540742	77300	557,35088935932652	77300	0	77300	200
77310	0,016725474939267241	77310	559,25768372062782	77310	201,09663194650292	77310	559,35088935932652	77310	0	77310	200
77320	0,041559552383765609	77320	561,26653510682138	77320	200,1686372208199	77320	561,35088935932652	77320	0	77320	200
77330	0,044191395303356459	77330	563,271878391029	77330	200,5790360085345	77330	563,35088935932652	77330	0	77330	200
77340	0,070511031213375527	77340	565,27790885821446	77340	200,72874611767088	77340	565,35088935932652	77340	0	77340	200
77350	0,072786374501868534	77350	567,279856200516	77350	200,09663599793217	77350	567,35088935932652	77350	0	77350	200
77360	0,038611685607295755	77360	569,27363523243366	77360	199,40128762123769	77360	569,35088935932652	77360	0	77360	200
77370	0,017066706845648531	77370	571,264855412589	77370	199,00208951634977	77370	571,35088935932652	77370	0	77370	200
77380	-0,021497676529951919	77380	573,2473668273384	77380	197,96900192017151	77380	573,35088935932652	77380	0	77380	200
77390	-0,064553500571657665	77390	575,235535209479	77390	198,07300352137457	77390	575,35088935932652	77390	0	77390	200
77400	-0,10500081825725402	77400	577,22944415894756	77400	199,40541239000774	77400	577,35088935932652	77400	0	77400	200
77410	-0,09538119688173162	77410	579,23207474236165	77410	199,71754399605936	77410	579,35088935932652	77410	0	77410	200
77420	-0,051296647410817742	77420	581,24245461427336	77420	200,75108445109083	77420	581,35088935932652	77420	0	77420	200
77430	-0,034890306423918917	77430	583,24762403080422	77430	201,92541380225046	77430	583,35088935932652	77430	0	77430	200
77440	-0,00852189535190753	77440	585,25275297001735	77440	200,82456691010773	77440	585,35088935932652	77440	0	77440	200
77450	0,030947473714750182	77450	587,2591278609882	77450	199,4915603390815	77450	587,35088935932652	77450	0	77450	200
77460	0,04783248990888702	77460	589,25148869756015	77460	199,41685039128612	77460	589,34255602599319	77460	0	77460	197,49999999999989
77470	0,066589798554768681	77470	591,19908108631489	77470	191,74139874597435	77470	591,2842226926598	77470	0	77470	189,99999999999997
77480	0,076356255231488118	77480	593,048903139019	77480	181,91727415004522	77480	593,12588935932661	77480	0	77480	177,49999999999963
77490	0,10154310928481114	77490	594,7674824769573	77490	166,47589318076751	77490	594,81755602599321	77490	0	77490	160,00000000000031
77500	0,13264907304814741	77500	596,29042095053046	77500	145,88720965708637	77500	596,30922269265989	77500	0	77500	137,49999999999983
77510	0,18162249655385673	77510	597,56665689933175	77510	119,40102748529571	77510	597,55088935932656	77510	0	77510	110,00000000000043
77520	0,27965553125959269	77520	598,55376942985436	77520	89,536278614114877	77520	598,497691944277	77520	0	77520	79,781127576426641
77530	0,32592888046630658	77530	599,2366694077308	77530	59,901280881116485	77530	599,16260878735773	77530	0	77530	54,0355743730596
77540	0,35418836200639769	77540	599,67750125582631	77540	37,278698573116117	77540	599,5950700984049	77540	0	77540	33,290021169691542
77550	0,28424947519186933	77550	599,9036731933204	77550	16,554364810128568	77550	599,84507587741814	77550	0	77550	17,544467966323932
77560	0,19453434918600268	77560	599,98835063203728	77560	5,3103646629274754	77560	599,962626124398	77560	0	77560	6,7989147629565974
77570	0,02458691647683834	77570	599,96721284670446	77570	-3,7808863932522492	77570	599,997720839344	77570	0	77570	1,0533615595889052
77580	-0,12672452910164014	77580	599,91466853617112	77580	-5,7315865559652446	77580	600	77580	0	77580	0
77590	-0,299247292536906	77590	599,87185149348966	77590	-3,0089308320243662	77590	600	77590	0	77590	0
77600	-0,40286584560503763	77600	599,84333092293207	77600	-1,1224805514977119	77600	600	77600	0	77600	0
77610	-0,42970631458994091	77610	599,85013916051173	77610	1,6440350729549254	77610	600	77610	0	77610	0
77620	-0,406734435582036	77620	599,87312728757945	77620	3,3857967719289559	77620	600	77620	0	77620	0
77630	-0,32879231074089244	77630	599,91342511527887	77630	3,5819552161474566	77630	600	77630	0	77630	0
77640	-0,20156207264653123	77640	599,96264210326012	77640	4,9759947641185605	77640	600	77640	0	77640	0
77650	-0,076278868962275329	77650	600,00837985588259	77650	4,358234863201071	77650	600	77650	0	77650	0
77660	0,042804177273988983	77660	600,04523439576838	77660	4,5244858095013534	77660	600	77660	0	77660	0
77670	0,11693921480756865	77670	600,06395516580358	77670	1,6391706701458988	77670	600	77670	0	77670	0
77680	0,14040583668980219	77680	600,06789452355838	77680	-0,63223357846735317	77680	600	77680	0	77680	0
77690	0,14520545120915354	77690	600,06012874882117	77690	-0,26006181270560313	77690	600	77690	0	77690	0
77700	0,10846127504133804	77700	600,04163450111264	77700	-1,3859179522132055	77700	600	77700	0	77700	0
77710	0,039758850245214243	77710	600,01758864955013	77710	-3,2055520044099248	77710	600	77710	0	77710	0
77720	-0,010263208855380918	77720	599,99529961540213	77720	-1,8321992520396155	77720	600	77720	0	77720	0
77730	-0,056330224625118115	77730	599,97577779270171	77730	-1,7654589598661434	77730	600	77730	0	77730	0
77740	-0,0816932557451608	77740	599,97160248161856	77740	0,34404908221175357	77740	600	77740	0	77740	0
77750	-0,10738846211594436	77750	599,96502045018292	77750	0,0010352963191863074	77750	600	77750	0	77750	0
77760	-0,090180495299811508	77760	599,971539474055	77760	1,2958711695507779	77760	600	77760	0	77760	0
77770	-0,066173828514108884	77770	599,97910757438751	77770	0,10492787144900229	77770	600	77770	0	77770	0
77780	-0,034049817413270671	77780	599,99295948942768	77780	0,79091197810397018	77780	600	77780	0	77780	0
77790	-0,0045180031520985877	77790	600,00356933601643	77790	1,2838139292769224	77790	600	77790	0	77790	0
77800	0,01900077085968294	77800	600,00844365717251	77800	-0,36181728040013716	77800	600	77800	0	77800	0
77810	0,03884083882076194	77810	600,01450272929446	77810	0,13635271551950445	77810	600	77810	0	77810	0
77820	0,047789079112940669	77820	600,01653059625107	77820	0,147891897189307	77820	600	77820	0	77820	0
77830	0,047352948741444405	77830	600,01276344348275	77830	0,013818376674992083	77830	600	77830	0	77830	0
77840	0,02036804394205877	77840	600,00889697686932	77840	-0,059037264107725307	77840	600	77840	0	77840	0
77850	0,021745708174650668	77850	600,005409910899	77850	-0,28789643440679058	77850	600	77850	0	77850	0
77860	-0,0040620678439767955	77860	599,99831495748663	77860	-1,4517741863833515	77860	600	77860	0	77860	0
77870	-0,022667378458546144	77870	599,99322593906629	77870	-0,42843811530227288	77870	600	77870	0	77870	0
77880	-0,020459998939717793	77880	599,99430113572942	77880	-0,25505941948248012	77880	600	77880	0	77880	0
77890	-0,032377301584492681	77890	599,99292610727946	77890	-0,087149439616374461	77890	600	77890	0	77890	0
77900	-0,016446766480372611	77900	599,991827696619	77900	0,17473653222942293	77900	600	77900	0	77900	0
77910	-0,025397846842761286	77910	599,99433507632466	77910	-0,33466049177258389	77910	600	77910	0	77910	0
77920	-0,0006663883614246173	77920	599,99986975112358	77920	1,2960716433038377	77920	600	77920	0	77920	0
77930	0,00657959582283365	77930	600,00179114305013	77930	0,13553672257202951	77930	600	77930	0	77930	0
77940	-0,00047927555855574759	77940	600,0019697620595	77940	-0,38707825157836684	77940	600	77940	0	77940	0
77950	0,01669664889829265	77950	600,00499487747561	77950	-0,0478708015266997	77950	600	77950	0	77950	0
77960	0,01744625440138154	77960	600,00527268986264	77960	-0,6019443959057289	77960	600	77960	0	77960	0
77970	0,0057453719664909194	77970	599,99998066177045	77970	-0,42738773037833122	77970	600	77970	0	77970	0
77980	-0,0019776071693972117	77980	600,000843188358	77980	-0,4510143063337389	77980	600	77980	0	77980	0
77990	-0,00852922214009404	77990	600,00032784952066	77990	0,091968684530986666	77990	600	77990	0	77990	0
78000	0,0076047292474341307	78000	599,99931292040378	78000	0,35367806586736183	78000	600	78000	0	78000	0
78010	0,0012239590968356857	78010	599,99989385114668	78010	0,86260503568748459	78010	600	78010	0	78010	0
78020	-0,012559296974110143	78020	599,99764872234152	78020	-0,69857578752800353	78020	600	78020	0	78020	0
78030	-0,0028567752637554734	78030	599,99665797127386	78030	0,48030848986781488	78030	600	78030	0	78030	0
78040	0,0034762497197848275	78040	600,00137902620918	78040	0,810372985199868	78040	600	78040	0	78040	0
78050	0,0031248035491408324	78050	600,00073619196144	78050	1,0645949348952921	78050	600	78050	0	78050	0
78060	-0,0036196007283796393	78060	599,99863620891244	78060	-0,3265973586041156	78060	600	78060	0	78060	0
78070	-0,0036800182355865127	78070	600,00033357683662	78070	0,1065870878923405	78070	600	78070	0	78070	0
